"id"	"o1"	"o2"	"o3"	"o4"	"o5"	"o6"	"o7"	"o8"	"o9"	"o10"	"o11"	"o12"	"o13"	"o14"	"o15"	"o16"	"o17"	"o18"	"o19"	"o20"	"o21"	"o22"	"o23"	"k1"	"k2"	"k3"	"k4"	"k5"	"k6"	"k7"	"k8"	"k10"	"k11"	"k12"	"k13"	"k14"	"k15"	"k16"	"k17"	"k18"	"k19"	"k20"	"k21"	"k22"	"k23"	"k24"	"k25"	"k26"	"k27"	"k28"	"k29"	"k30"	"leseferism-etatism"	"mat_econimic"	"mat_social"	"father_edu"	"mother_edu"	"year_at_uni"	"uni_programme"	"work_experience"	"hometown_size"	"birthdate"	"gender"	"age"
"246"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	1	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1	1	6	3	3	"PHD+"	"higher_edu"	"BA_3"	"Math/CS"	"Up_to_1_year"	">100k"	1992	"male"	23
"247"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"DontKnow"	"Disagree"	"DontKnow"	"Disagree"	"DontKnow"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	1	1	1	0	0	0	0	1	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	3	4	3	"vocational"	"high_school"	"BA_3"	"Math/CS"	"1_year+"	">100k"	1991	"male"	24
"248"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	0	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	1	1	1	2	4	2	"higher_edu"	"high_school"	"BA_3"	"Math/CS"	"1_year+"	">100k"	1991	"male"	24
"249"	"Agree"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"DontKnow"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	1	1	1	0	0	1	0	1	0	NA	1	0	0	1	1	0	1	0	NA	1	0	1	1	1	1	NA	1	1	1	3	4	3	"higher_edu"	"high_school"	"BA_3"	"Math/CS"	"Up_to_1_year"	">100k"	1993	"female"	22
"250"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	0	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	0	1	0	1	1	1	1	1	0	1	NA	7	2	2	"higher_edu"	"high_school"	"BA_3"	"Math/CS"	"1_year+"	"5k-20k"	1991	"male"	24
"251"	"Disagree"	"DontKnow"	"Disagree"	"Agree"	"DontKnow"	"DontKnow"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"DontKnow"	"Disagree"	"DontKnow"	"Disagree"	0	1	1	0	0	1	0	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	6	2	3	"higher_edu"	"high_school"	"BA_3"	"Math/CS"	"No_experience"	">100k"	1991	"male"	24
"252"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	1	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	1	0	0	1	0	1	1	1	1	0	1	1	1	2	4	3	"higher_edu"	"higher_edu"	"BA_3"	"Math/CS"	"Up_to_1_year"	">100k"	1993	"male"	22
"253"	"Disagree"	"Agree"	"DontKnow"	"Agree"	"Disagree"	"DontKnow"	"DontKnow"	"Disagree"	"DontKnow"	"Agree"	"Agree"	"Agree"	"DontKnow"	"Agree"	"DontKnow"	"Agree"	"DontKnow"	"Agree"	"DontKnow"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	1	1	1	1	0	0	1	1	0	NA	NA	NA	NA	NA	0	NA	1	NA	NA	1	1	NA	1	NA	NA	NA	NA	NA	NA	5	4	2	"vocational"	"vocational"	"BA_3"	"Math/CS"	"Up_to_1_year"	"<1k-5k"	1990	"male"	25
"254"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"DontKnow"	"Disagree"	"Agree"	"Agree"	"DontKnow"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	0	0	1	0	1	0	1	0	0	0	1	0	0	1	1	0	0	0	1	1	0	1	1	0	1	0	0	1	1	3	3	2	"higher_edu"	"high_school"	"BA_3"	"Math/CS"	"1_year+"	"20k-100k"	1992	"male"	23
"255"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	1	0	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	5	3	2	"higher_edu"	"higher_edu"	"BA_3"	"Math/CS"	"No_experience"	"5k-20k"	1992	"male"	23
"256"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	0	1	0	1	0	1	1	1	0	1	1	1	0	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	6	4	3	"higher_edu"	"higher_edu"	"BA_3"	"Math/CS"	"1_year+"	"5k-20k"	1991	"male"	24
"257"	"Disagree"	"Agree"	"DontKnow"	"Disagree"	"Agree"	"Disagree"	"DontKnow"	"DontKnow"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"DontKnow"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	0	0	0	1	0	1	0	1	0	0	1	0	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	0	2	3	3	"vocational"	"vocational"	"BA_3"	"Math/CS"	"1_year+"	">100k"	1992	"male"	23
"258"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	1	1	1	1	0	0	1	0	0	0	0	1	0	1	0	1	1	0	0	1	0	1	0	0	NA	0	0	1	0	0	NA	NA	"vocational"	"PHD+"	"BA_3"	"Math/CS"	"1_year+"	"20k-100k"	1992	"male"	23
"259"	"Disagree"	"DontKnow"	"Disagree"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"DontKnow"	"Disagree"	"Agree"	"DontKnow"	"Agree"	"Agree"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"Agree"	1	1	1	1	1	0	0	1	0	0	1	1	0	1	1	1	1	1	1	1	0	1	0	1	NA	NA	NA	1	NA	5	NA	NA	NA	NA	"BA_2"	"Math/CS"	NA	NA	NA	NA	NA
"260"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"DontKnow"	"DontKnow"	"Agree"	"Disagree"	"Agree"	"Agree"	"DontKnow"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	0	0	NA	1	NA	1	0	0	0	NA	0	1	NA	NA	1	1	1	NA	0	1	0	1	1	1	NA	1	1	1	1	3	3	3	"higher_edu"	"higher_edu"	"BA_3"	"Math/CS"	"1_year+"	"5k-20k"	1991	"male"	24
"261"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	0	1	0	1	1	0	0	1	1	1	1	0	1	1	4	4	3	"high_school"	"high_school"	"BA_2"	"Management"	"No_experience"	"20k-100k"	1992	"female"	23
"262"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"DontKnow"	"DontKnow"	"Agree"	"DontKnow"	"Disagree"	"Agree"	0	1	0	1	0	1	0	0	0	1	1	1	1	1	1	0	1	1	0	1	0	0	0	1	1	1	0	1	1	6	3	3	"higher_edu"	"higher_edu"	"BA_2"	"Diplomacy"	"Up_to_1_year"	">100k"	1994	"male"	21
"263"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"Agree"	"Agree"	"DontKnow"	"DontKnow"	"Disagree"	"Agree"	1	0	1	1	1	0	0	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	0	1	0	0	1	2	3	3	"higher_edu"	"higher_edu"	"BA_2"	"International_Rel"	"Up_to_1_year"	">100k"	1994	"female"	21
"264"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	1	0	1	1	0	0	NA	1	0	1	1	0	0	1	1	0	1	0	1	1	0	1	1	0	1	1	1	1	0	2	3	2	"high_school"	"higher_edu"	"BA_2"	"Law"	"1_year+"	">100k"	1994	"female"	21
"265"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	0	1	0	1	1	1	1	1	0	0	0	0	0	1	0	0	1	NA	0	0	0	0	0	0	1	0	0	1	1	4	3	4	"higher_edu"	"higher_edu"	"BA_2"	"Management"	"1_year+"	">100k"	1993	"male"	22
"266"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	0	1	0	1	0	1	1	1	0	1	0	1	0	1	1	1	1	0	1	1	0	1	0	0	1	1	1	1	1	4	3	3	"high_school"	"high_school"	"BA_1"	"Bussiness"	"1_year+"	"20k-100k"	1995	"male"	20
"267"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"DontKnow"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	"DontKnow"	"Agree"	"DontKnow"	"Agree"	"Disagree"	"Agree"	1	1	1	1	0	0	1	1	0	1	1	1	0	1	1	0	0	0	0	1	0	1	1	0	1	0	1	1	1	3	3	3	"higher_edu"	"high_school"	"BA_2"	"Bussiness"	"Up_to_1_year"	"5k-20k"	1994	"female"	21
"268"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"Agree"	"Agree"	"Disagree"	"DontKnow"	"DontKnow"	"DontKnow"	"Disagree"	"Disagree"	1	0	1	1	0	1	0	1	0	NA	1	0	1	1	1	1	1	0	1	1	0	1	1	1	0	1	0	0	0	4	3	2	"vocational"	"high_school"	"BA_2"	"Law"	"Up_to_1_year"	"5k-20k"	1993	"female"	22
"269"	"Agree"	"Agree"	"DontKnow"	"Disagree"	"Agree"	"DontKnow"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"DontKnow"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	0	0	1	1	0	1	NA	1	NA	0	0	NA	NA	1	1	0	1	0	0	1	1	NA	1	NA	1	1	NA	1	1	8	4	1	"high_school"	"high_school"	"BA_2"	"Law"	"1_year+"	"5k-20k"	1994	"female"	21
"270"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"DontKnow"	"Agree"	"Agree"	"Agree"	"Agree"	"DontKnow"	"Agree"	0	1	NA	0	0	0	1	1	NA	NA	1	NA	NA	NA	NA	1	NA	0	1	1	0	NA	NA	NA	1	NA	1	1	1	2	4	3	"vocational"	"vocational"	"BA_1"	"Bussiness"	"Up_to_1_year"	"<1k"	1994	"male"	21
"271"	"Agree"	"Agree"	"Disagree"	"DontKnow"	"DontKnow"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"DontKnow"	"DontKnow"	"DontKnow"	"Agree"	0	1	NA	1	NA	0	0	1	NA	1	1	NA	NA	NA	1	1	1	0	0	0	0	1	1	1	1	NA	NA	1	NA	6	3	3	"higher_edu"	"higher_edu"	"BA_2"	"Math/CS"	"Up_to_1_year"	">100k"	1993	"female"	22
"272"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	1	1	1	0	1	0	0	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	3	3	3	"higher_edu"	"high_school"	"BA_1"	"Econometrics"	NA	">100k"	1994	"male"	21
"273"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	0	1	1	1	1	1	0	1	0	1	1	1	0	0	1	1	0	0	1	1	0	1	1	0	1	1	0	1	1	2	4	1	"higher_edu"	"higher_edu"	NA	"Art"	NA	NA	NA	NA	NA
"274"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Agree"	1	1	0	1	1	0	0	0	0	NA	0	0	NA	NA	1	0	1	1	1	1	0	NA	1	NA	1	1	NA	1	1	5	2	2	"higher_edu"	"high_school"	"BA_1"	"Bussiness"	"Up_to_1_year"	"20k-100k"	1995	"female"	20
"275"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"DontKnow"	"Agree"	"Disagree"	"Agree"	"DontKnow"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"DontKnow"	"Agree"	"Agree"	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	1	0	1	0	1	1	1	5	3	3	"high_school"	"high_school"	"BA_1"	"Bussiness"	"Up_to_1_year"	"20k-100k"	1995	"female"	20
"276"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	NA	1	NA	0	0	1	0	1	0	NA	1	1	NA	NA	NA	1	1	0	NA	1	0	1	NA	1	1	NA	1	1	1	5	3	3	"higher_edu"	"higher_edu"	"BA_2"	"Management"	"1_year+"	"20k-100k"	1990	"female"	25
"277"	"Disagree"	"Agree"	"Disagree"	"Agree"	"DontKnow"	"Agree"	"Disagree"	"DontKnow"	"DontKnow"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"DontKnow"	"DontKnow"	"Agree"	"DontKnow"	"Disagree"	"DontKnow"	"DontKnow"	"Agree"	0	1	1	1	0	0	1	1	0	0	NA	1	0	1	0	0	1	0	0	1	1	0	0	0	1	1	1	1	1	3	3	3	"high_school"	"high_school"	"BA_2"	"Math/CS"	NA	">100k"	1993	"female"	22
"278"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	0	1	0	1	0	0	1	1	0	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	3	3	3	"higher_edu"	"higher_edu"	"BA_2"	"Math/CS"	NA	">100k"	NA	"male"	NA
"279"	"Disagree"	"Agree"	"Agree"	"Disagree"	"DontKnow"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	0	1	1	1	0	1	1	1	0	0	1	0	1	1	1	0	1	0	0	1	0	0	1	0	1	0	0	1	1	5	4	4	"vocational"	"high_school"	"BA_2"	"Art"	NA	"<1k-5k"	1994	"female"	21
"280"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	0	0	1	0	0	0	0	1	0	0	1	NA	1	1	1	1	1	0	1	1	0	NA	1	1	1	1	1	1	NA	6	2	4	"higher_edu"	"higher_edu"	"BA_2"	"Management"	"1_year+"	">100k"	1992	"female"	23
"281"	"Disagree"	"Agree"	"Disagree"	"Agree"	"DontKnow"	"DontKnow"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"DontKnow"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	1	1	0	0	0	0	1	1	0	0	1	NA	NA	1	1	0	1	0	NA	1	0	1	NA	NA	1	1	1	1	1	7	3	3	"higher_edu"	"PHD+"	"BA_2"	"Law"	"1_year+"	">100k"	1993	"female"	22
"282"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	0	0	1	1	0	0	0	0	0	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	0	0	1	1	0	NA	2	3	"higher_edu"	"high_school"	"BA_2"	"Management"	"1_year+"	">100k"	1994	"female"	21
"283"	"Agree"	"Agree"	"DontKnow"	"Disagree"	"Agree"	"Disagree"	"Agree"	"DontKnow"	"Agree"	"DontKnow"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"DontKnow"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	0	1	1	1	NA	0	0	1	NA	1	NA	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	0	0	3	NA	NA	"high_school"	"higher_edu"	NA	"Art"	NA	NA	NA	NA	NA
"284"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"DontKnow"	"Agree"	"DontKnow"	"Agree"	"DontKnow"	"Agree"	"Agree"	"DontKnow"	"Agree"	"DontKnow"	"DontKnow"	"Disagree"	"DontKnow"	0	1	1	1	0	1	NA	1	0	1	1	1	NA	NA	1	0	1	1	0	1	0	NA	0	1	1	0	1	1	1	5	3	3	"high_school"	"high_school"	NA	"Art"	NA	NA	NA	NA	NA
"285"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	"DontKnow"	"DontKnow"	"Disagree"	"Agree"	"DontKnow"	"Disagree"	"Agree"	"Agree"	"Agree"	"DontKnow"	"Disagree"	1	1	NA	1	1	0	NA	1	0	NA	0	NA	NA	NA	1	1	0	1	0	1	0	NA	1	NA	1	NA	NA	1	1	4	4	3	"PHD+"	"PHD+"	"BA_2"	"Diplomacy"	NA	"<1k-5k"	1995	"male"	20
"286"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"DontKnow"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"DontKnow"	"Agree"	"DontKnow"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	0	1	1	0	1	0	0	0	1	1	1	0	0	0	1	0	0	1	1	1	0	1	1	1	1	0	0	1	1	7	2	2	"higher_edu"	"high_school"	"BA_2"	"Math/CS"	"1_year+"	">100k"	1990	"female"	25
"287"	"Disagree"	"Agree"	"DontKnow"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	"DontKnow"	"DontKnow"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"Agree"	0	0	1	1	0	0	0	1	0	1	0	1	0	1	1	1	1	1	0	0	0	0	0	1	1	0	1	1	1	3	3	2	"higher_edu"	"high_school"	"BA_2"	"Math/CS"	"Up_to_1_year"	"5k-20k"	1994	"male"	21
"288"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"DontKnow"	"DontKnow"	"DontKnow"	"Agree"	0	1	1	0	0	0	1	1	0	0	1	0	0	0	NA	0	0	1	0	1	0	1	0	1	NA	0	1	0	1	5	NA	NA	"higher_edu"	"higher_edu"	"BA_2"	"Math/CS"	NA	">100k"	1994	"female"	21
"289"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"DontKnow"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	0	1	0	1	1	0	1	1	0	0	1	1	1	1	0	1	1	0	0	1	0	0	0	1	1	1	1	1	1	7	3	3	"high_school"	"high_school"	"BA_2"	"Management"	"1_year+"	"5k-20k"	1993	"male"	22
"290"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"DontKnow"	"Disagree"	0	0	1	1	0	1	1	1	0	0	1	1	0	1	1	1	1	0	0	1	0	1	1	1	1	1	0	1	1	4	3	2	"high_school"	"high_school"	"BA_2"	"Law"	"Up_to_1_year"	"<1k"	1994	"female"	21
"291"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	0	1	1	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	1	0	0	1	1	1	0	0	1	0	7	1	1	"higher_edu"	"PHD+"	"BA_1"	"Bussiness"	"Up_to_1_year"	">100k"	1994	"female"	21
"292"	"DontKnow"	"Agree"	"Disagree"	"Agree"	"DontKnow"	"Disagree"	"DontKnow"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"DontKnow"	"Agree"	"DontKnow"	"Agree"	"DontKnow"	"Agree"	"Agree"	"DontKnow"	"Agree"	"Disagree"	"Disagree"	0	1	1	0	0	0	0	1	0	1	1	1	1	1	1	0	1	0	0	1	0	1	0	1	1	1	1	1	1	7	3	3	"higher_edu"	"higher_edu"	"BA_2"	"Management"	"Up_to_1_year"	">100k"	1994	"female"	21
"293"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"DontKnow"	"Agree"	"DontKnow"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"DontKnow"	"Disagree"	"DontKnow"	"Agree"	"Agree"	"Disagree"	"Agree"	0	1	0	0	1	1	1	1	0	0	0	0	0	1	1	1	1	0	1	1	0	1	1	1	0	1	1	1	1	6	3	2	"vocational"	"high_school"	"BA_2"	"Math/CS"	"1_year+"	"<1k-5k"	1991	"male"	24
"294"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"DontKnow"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"DontKnow"	"DontKnow"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"DontKnow"	"DontKnow"	"DontKnow"	"Disagree"	0	1	1	1	0	0	0	1	0	0	1	1	1	0	1	1	1	1	0	1	0	1	1	0	1	1	0	1	0	7	3	3	"higher_edu"	"high_school"	"BA_2"	"Law"	NA	"5k-20k"	1993	"male"	22
